sentiment_label,sentence,source
neutral,Aker Yards Finland will begin using Chinese subcontractors at its Finnish shipyards .,financialphrasebank
negative,"Kraft, Cadbury's and Britvic in Total Recall: how pulling a product affects profit",headline
neutral,AstraZeneca to Buy ZS Pharma for $2.7 Billion,headline
neutral,The deal includes an option for Cramo to buy out the minority stake in 2011 .,financialphrasebank
negative,Lloyds is cutting more than 600 jobs and shutting 21 branches,headline
neutral,COMPTEL CORPORATION Sami Ervio President and CEO Distribution : NASDAQ OMX Helsinki Major media Comptel Dynamic OSS solutions enable telecom service providers to deliver services flexibly and charge them effectively .,financialphrasebank
neutral,UK's FTSE has worst day so far in 2015 as BG and Prudential fall,headline
neutral,For the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the Trade Register .,financialphrasebank
neutral,The company 's main shareholders Lihakunta and Itikka Osuuskunta have both made a commitment to acquire shares worth EUR 20mn .,financialphrasebank
neutral,Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,financialphrasebank
neutral,"Nokia said that its next generation mobile gaming platform makes it easy for people to find , buy , play and share rich and immersive games on a range of Nokia devices .",financialphrasebank
neutral,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,financialphrasebank
positive,The soapstone deposits in the Medvezhyegorsk area are expected to increase Tulikivi 's current reserves considerably .,financialphrasebank
neutral,"BasWare is headquartered in Espoo , Finland .",financialphrasebank
positive,"Finnish construction group Lemminkainen Oyj HEL : LEM1S said today it has won a contract to provide technical services for the Nevsky Centre shopping mall to be opened in November in St Petersburg , Russia .",financialphrasebank
positive,"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO .",financialphrasebank
positive,: Lietuvos Respublikos sveikatos apsaugos ministerija has awarded contract to UAB `` AFFECTO LIETUVA '' for financial systems software package .,financialphrasebank
neutral,"The company offers payroll services , including payroll processing , payroll tax administration , and employee pay services , including direct deposit , check signing , and Readychex .",financialphrasebank
positive,The company also expects to sell its products in other Russian region .,financialphrasebank
neutral,"Biohit , Inc. , has expanded its mLINE Family of Pipettors with the addition of the NEW 1-10 ml volume range .",financialphrasebank
positive,- UPM-Kymmene upgraded to ` in-line ' from ` underperform ' by Goldman Sachs .,financialphrasebank
neutral,"In the survey , Goodyear is the third most valued tyre brand , followed by Continental and Bridgestone .",financialphrasebank
positive,"As the largest elevator market in the world , Chinese output of elevators continued to rise to 262,000 units in 2009 , up about 5 % yr-on-yr .",financialphrasebank
neutral,Roshan 's net sales in 2006 were $ 191 million and EBITDA was $ 66.5 million .,financialphrasebank
neutral,Consumers are now increasingly interested in what they can do with heir phones .,financialphrasebank
neutral,"The e-commerce site and flagship will be managed by Marimekko North America Retail LLC , a subsidiary established in the U.S. last year .",financialphrasebank
neutral,AstraZeneca And Daiichi Sankyo To Jointly Commercialise MOVANTIK In The US,headline
neutral,Mr Skogster currently serves as the manager responsible for ABB Oy 's system modules for low voltage drives .,financialphrasebank
neutral,Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business .,financialphrasebank
neutral,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,financialphrasebank
positive,"NAVTEQ has a commanding lead in installed map data systems in North American vehicles and may be the leader in turn-by-turn navigation data offered by services such as OnStar in North America , said analyst Phil Magney of Telematics Research Group in Minnetonka , Minn. .",financialphrasebank
neutral,"Mr. McDonald started the evening with his own set , featuring hits from his solo career and his Doobie Brothers years and a selection of R&B cover songs that met with mixed results .",financialphrasebank
positive,Tesco names Deloitte as new auditor after accounting scandal,headline
negative,"ADP News - Feb 13 , 2009 - Finnish retailer Kesko Oyj HEL : KESBV said today its total sales , excluding value added tax VAT , stood at EUR 661.3 million USD 853.1 m in January 2009 , down 15.2 % year-on-yea",financialphrasebank
negative,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",financialphrasebank
neutral,S&P downgrades Barclays and RBS on government bailout fears,headline
neutral,Nokia is also negotiating the product portfolio of the new company .,financialphrasebank
neutral,"In Finland , 71 % of paper and paperboard is reclaimed .",financialphrasebank
positive,"Systeemitiimi 's sales and project resources will also be strengthened , director Paul Skogberg said .",financialphrasebank
neutral,"Swedbank Hypotek - Is to issue a benchmark , fixed rate covered deal in Euros , maturing January 2010 .",financialphrasebank
positive,This acquisition supports our strategy of being close to our customers all around the world offering both equipment and related services .,financialphrasebank
positive,"SOUTHFIELD , Mich. -- Central Corporate Credit Union will again distribute patronage dividends to members by waiving all service fees incurred during the months of July and November 2008 , to the tune of an estimated $ 1 million .",financialphrasebank
negative,down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,financialphrasebank
negative,Pearson lags as UK's FTSE slips off record high,headline
positive,The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .,financialphrasebank
neutral,"Following the issue , the number of shares in the Swedish company will grow by 9 % .",financialphrasebank
negative,"Profit for the period totalled EUR 1.1 mn , down from EUR 1.6 mn in the third quarter of 2008 .",financialphrasebank
neutral,"Previously , the plant was expected to be completed by the end of 2008 .",financialphrasebank
neutral,"Supported Nokia phones include : N96 , N95-8GB , N95 , N93-N931 , N92 , N85 , N82 , N81 , N80 , N79 , N78 , N77 , N76 , N75 , N73 , N72 , N71 , E90 , E71 , E70 , E66 , E65 , E62 , E61-E61i , E60 , E51 , E50 , Touch Xpress 5800 , 6220 Classic , 6210 Navigator , 6120 Classic , 6110 Navigator , 5700 , 5500 , 5320XM .",financialphrasebank
neutral,"Raute , headquartered in Nastola , Finland , is a technology company serving the wood products industry worldwide .",financialphrasebank
neutral,Exel is headquartered in Mantyharju in Finland .,financialphrasebank
positive,It is in line with its plans to focus on selected growth segments and streamline corporate structure .,financialphrasebank
neutral,"On the basis of competitive bidding OOO Kitai Stroi , the Russian subsidiary of China State Construction Engineering Corporation , a construction company owned by China State , has been selected as the main constructor .",financialphrasebank
neutral,AB InBev ups offer for SABMiller as deadline looms,headline
neutral,Panostaja Oyj 's Board also decided at its organisational meeting held upon completion of the AGM to implement the AGM decision concerning Board member fees paid as shares in such a way that shares are transferred on a quarterly basis on the date following publication of the quarterly-annual report .,financialphrasebank
neutral,The deal is subject to approval by the Norwegian competition authorities .,financialphrasebank
